,ECC Actual Boiling Point,ECC Predicted Boiling Point
780,370.7500087192654,331.0898340578377
781,435.65001639604566,422.0116777722537
782,383.15000855460755,417.48132495358584
783,593.1500034105778,544.1100641262531
784,439.24999043807384,455.92225544258946
785,478.44999580621715,508.25504848212
786,530.7500030614435,524.1554966935515
787,468.1500021260976,483.2907182823121
788,516.6499982433021,477.9446274027228
789,320.45000732615586,317.88716666355725
790,511.1499821224808,490.61582189932466
791,536.1499823793769,513.5096458478272
792,633.1500111235678,627.7601450152695
793,448.15001652449365,445.58622660756106
794,510.15001570120455,503.74397282838817
795,537.6499867759645,527.1451732183992
796,489.1499906587601,477.61512661948797
797,490.0499932967126,499.63154748514285
798,530.1500013028085,489.1546274010837
799,557.1500074218213,545.1759307041764
800,516.2000151792168,510.05271713197226
801,513.1499879845976,527.2360095562041
802,511.1499821224808,535.6589258104563
803,442.1499989381432,427.6593759615719
804,359.14999297387897,370.8884173031151
805,547.1500146210193,593.8033824706077
806,337.4500023894757,351.85265504613517
807,462.1499845397472,458.5623142942786
808,484.1500125132501,516.2211178332567
809,372.6499960333854,375.53514505214986
810,470.6500094537437,463.84108113571995
811,544.1500058278441,503.7530637641251
812,462.64998600527645,444.5279540643096
813,314.75000887401393,319.4261087427288
814,376.15000629208976,372.2758072768896
815,483.75001134082675,477.39993796393276
816,473.1500167813897,481.1135304477811
817,398.1500160107016,392.96551742658016
818,532.1500071649252,512.3452393680811
819,224.65000035412606,227.37662389911708
820,479.14999785795806,471.67480252683157
821,433.45000994771715,447.7087592983246
822,507.6500083735585,516.1671928851306
823,359.64999443940815,371.9209504500031
824,378.64999536484476,393.6391959254443
825,398.1500160107016,400.45473251402376
826,468.1500021260976,464.32001645699137
827,417.95000102609396,415.36879594311114
828,538.1499882414937,505.9111204728484
829,447.65001505896447,444.38808508917685
830,539.1499911725521,543.6460978156327
831,413.6499884225428,395.34854741245505
832,558.1500103528798,504.8263418278098
833,388.15000495500857,381.2429200878739
834,576.1499900923669,558.5250023245811
835,424.64998415440317,403.85269793182607
836,614.6499934087693,578.3927860052884
837,493.15000238299365,501.53553262040015
838,420.1500074744224,409.3877269336581
839,289.3500074446946,308.5439483325183
840,481.1500037200749,439.6494439637661
841,549.149983973354,502.576645566076
842,518.6500041054189,530.5863297083973
843,452.14999173894523,441.4279449780285
844,531.1500042338669,527.9787280529737
845,405.25000031143423,431.47318779721854
846,338.15000444121654,360.40065381377934
847,469.65000652268526,474.0898881013691
848,385.6499976273626,374.0257393866777
849,398.6500174762308,406.70509767606853
850,448.0500162313878,469.36979394525287
851,530.6500027683377,525.0350173437595
852,522.1500143641233,512.2580174987019
853,344.65000523820515,361.19353675112126
854,583.1500106097758,583.2479663550854
855,352.64999217689035,358.4963583453744
856,452.6499932044744,449.78463248759505
857,490.14999358981845,470.20097564399236
858,390.1499925622344,400.5992747412622
859,439.64999161049724,454.20509086221455
860,556.150004490763,572.0929865983128
861,493.15000238299365,496.3861199368536
862,552.949995111376,574.1446538020671
863,396.050009855479,407.2277352064848
864,365.6499937708675,350.90895019903775
865,272.6499950058013,296.05701870605344
866,507.6500083735585,499.08306102901696
867,451.64999027341605,468.56332936897866
868,385.6499976273626,399.4836818401515
869,501.6499907872081,494.10889529943466
870,471.15001091927286,452.71972688823934
871,435.1500149305164,436.707704782784
872,506.65000544250006,512.9831382805108
873,626.1499906061589,652.7959248585998
874,395.1500072175264,389.4337801672518
875,469.1500050571561,466.7508012378215
876,731.1499697792531,765.1919826650619
877,590.1499946174025,565.6673744823038
878,470.15000798821444,451.1734280879795
879,563.1499884983897,516.7779650294781
880,445.15000773131845,436.36969722032546
881,515.1499938467144,509.8204053886234
882,383.15000855460755,387.4912407021224
883,338.0500041481107,359.0392040401697
884,430.1500002752244,413.9595913745463
885,478.14999492689964,496.7068583723903
886,491.34999710708854,497.8653502674401
887,391.64999695882193,354.8108601388335
888,363.35000528432425,356.6765282578021
889,417.1499986812472,443.2204657486081
890,496.55001234859225,461.3682735957205
891,358.6499915083498,368.71836713097986
892,315.6499932570755,346.2156542229652
893,508.1500098390877,509.3250041556358
894,436.15001786157484,439.911620708853
895,439.4499910242855,472.47148248150944
896,456.65000492870803,441.5520417273044
897,570.1500090157986,546.8158040758967
898,434.45001287877557,418.7440522764623
899,337.65000297568736,355.2682181788981
900,475.14998613372444,472.34837149634956
901,500.1499863906204,463.2042410069704
902,558.1500103528798,556.6508091714977
903,487.14998479664325,491.8801191428303
904,345.05000641062855,357.4317878647148
905,536.1499823793769,535.0612606778741
906,411.15001760467885,379.82276258468625
907,521.150011433065,515.1449189870059
908,472.45001472964873,491.1451042100787
909,488.6499891932308,465.88902434170245
910,493.15000238299365,487.152796049863
911,486.1499818655848,483.5776486596465
912,548.1500175520778,551.9915403123199
913,570.6500104813277,525.7509376604854
914,389.150007886067,410.1591056093573
915,531.6500056993962,550.6618175393343
916,477.1499919958412,464.29456913888447
917,406.1500029493868,400.02742202460763
918,312.25000154636797,332.0970659257471
919,472.1500138503312,486.94574907571075
920,421.1500104054808,407.5018506503105
921,446.15001066237687,430.51849350571626
922,451.14998880788676,470.11240291267626
923,540.6499955691397,544.658988699764
924,345.1500067037344,366.29703838370733
925,541.1499970346689,503.1821237920225
926,476.1499890647828,474.2776214008033
927,571.1500119468569,563.6201614719629
928,444.15000480026004,436.16443922549485
929,518.3500032261014,507.89878602862353
930,519.6500070364773,509.7883863097429
931,420.1500074744224,439.33662815093993
932,434.2500122925639,441.9779283352196
933,494.8500073657929,470.3880517673492
934,479.14999785795806,454.2171025805175
935,579.6500003510713,570.0160911351443
936,454.64999906659125,434.2836012920737
937,549.6499854388833,546.4855365872382
938,488.6499891932308,465.8192541481554
939,422.15001333653925,432.6391276878118
940,459.5500134287774,453.82433034494517
941,556.4500053700805,546.5269751898944
942,404.14999708727,404.3412353257835
943,519.1500055709481,514.4846395781635
944,424.64998415440317,398.3470227947831
945,459.3500128425657,445.9866658973694
946,448.15001652449365,449.9755786478519
947,407.1500058804452,373.1632688046991
948,562.6499870328605,579.3310508948564
949,570.6500104813277,537.4167987978458
950,458.1500093252957,455.43127189323303
951,270.1500059330463,289.0170929968357
952,522.6500158296526,527.6365948851405
953,420.0500071813166,404.3588695505261
954,341.1499949795007,338.35975313924246
955,490.14999358981845,504.4937012033164
956,377.14999096825716,397.3966366575658
957,517.1499997088313,519.8195584644377
958,508.1500098390877,501.7184831383824
959,455.6500019976496,450.7183701641857
960,363.4500055774301,369.5576722562313
961,508.1500098390877,512.1918617735803
962,573.1500178089738,565.7517485886812
963,690.1499956449866,643.3275875043869
964,580.7500035752356,601.1385627874731
965,456.15000346317885,464.4215136511624
966,283.450008406341,298.4412535147369
967,588.1499887552857,612.4459343746305
968,351.15000603519377,361.27805689662694
969,386.65000055842097,379.48975686237213
970,387.15000202395015,366.5124643528461
971,460.6500166529417,469.88553112685673
972,429.04999705106013,396.1303313760459
973,443.1500018692016,459.72602708816527
974,505.15000104591246,503.7649294432997
975,296.84999291785056,302.47279143579294
976,516.1499967777729,501.3375035624206
977,483.15000958219173,478.7244763478637
978,460.1500151874125,456.86588727012276
979,482.15000665113325,493.21718038201334
980,452.14999173894523,443.5456218677759
981,463.1499874708056,460.7547267079353
982,443.1500018692016,429.97935355380173
983,354.0499962803721,357.094127145186
984,452.74999349758025,455.1279851335287
985,426.14998855099077,437.1564465142786
986,495.1500082451104,459.4741461016238
987,451.14998880788676,443.7498575887084
988,536.1499823793769,510.538516292274
989,565.1499943605065,563.9721157711745
990,385.14999616183337,400.26656109720466
991,430.1500002752244,444.44927548393605
992,525.1499866475165,511.8687867119908
993,390.7499943208694,413.9220958283543
994,450.1499858768284,441.4485364951193
995,245.35000626236194,277.9208209696411
996,360.1499959049373,385.053573827371
997,633.1500111235678,635.8165760770439
998,389.150007886067,376.9038420175016
999,566.1499972915649,558.1648698341846
1000,476.1499890647828,460.25019802942865
1001,484.65001397877927,495.7481845146417
1002,558.650011818409,580.6956039999425
1003,486.1499818655848,479.02068020984524
1004,363.1500046981126,366.46763034045694
1005,493.15000238299365,509.6290576207638
1006,452.14999173894523,434.70434002071613
1007,549.6499854388833,550.0562662938237
1008,512.1499850535392,538.446009554565
1009,331.6500036442279,343.8283891023695
1010,499.149983459562,499.77594367325304
1011,467.14999919503924,479.5257930448651
1012,539.1499911725521,505.9150635293126
1013,329.64999778211114,357.5226607123017
1014,365.0499920122325,378.0969816957414
1015,533.1500100959837,503.9657697544992
1016,554.1499986286461,528.3184150654077
1017,517.1499997088313,492.45215440839524
1018,372.9999970592558,375.34191703051323
1019,345.6500081692636,360.86823459282516
1020,499.4499843388796,482.6518336057663
1021,455.15000053212043,444.20692355051636
1022,641.149998062253,623.817453648895
1023,523.1500172951818,532.9888194081186
1024,435.7500166891515,444.9623474514484
1025,349.150000173077,361.7897414924204
1026,460.45001606673003,463.913260974884
1027,524.149983716458,524.6648446632921
1028,546.1500116899609,552.8467454476654
1029,476.8499911165237,465.0710226742923
1030,391.0499952001869,400.36831385985016
1031,281.15000166490665,308.1365356743336
1032,470.6500094537437,485.4862340274453
1033,469.5500062295794,475.4392896468937
1034,394.150004286468,406.69308595776556
1035,430.04999998211855,443.4386116965115
1036,617.1500007364153,605.5311276885867
1037,425.6499870854616,441.600891815722
1038,512.1499850535392,487.1853262656927
1039,495.6500097106397,475.5442187605798
1040,290.1499915346503,307.1718377025425
1041,678.1499969820677,628.3281642048061
1042,443.1500018692016,429.10687929153437
1043,493.15000238299365,515.2567484495044
1044,477.1499919958412,481.05489573776714
1045,616.149997805357,585.062648563385
1046,418.15000161230563,406.5133117908239
1047,365.14999230533834,376.2719672191143
1048,374.750002188608,380.2798833111673
1049,489.4499915380776,458.56990832895036
1050,473.6500182469189,450.7333391748369
1051,489.1499906587601,492.4340820662677
1052,406.1500029493868,395.5670949679613
1053,508.1500098390877,503.5804455144703
1054,378.64999536484476,380.3677441017329
1055,480.6500022545456,500.82340932101005
1056,519.6500070364773,502.3908107753098
1057,702.1500308176875,653.3107492956519
1058,334.24999301008876,342.7658449146151
1059,425.6499870854616,417.16047698870295
1060,503.1499951837956,498.4821100160479
1061,413.14998695701354,412.8529068602621
1062,496.1500111761689,475.703583959341
1063,406.9500052942335,412.2760888132453
1064,464.6499918673932,449.96528288930654
1065,390.1499925622344,383.61961562655864
1066,350.15000310413535,346.2005391731858
1067,402.1499912251532,403.14623364865776
1068,401.00000610932705,401.7904428912699
1069,488.6499891932308,492.6138562332094
1070,499.149983459562,500.5898562450707
1071,405.6500014838576,414.7175344504416
1072,486.649983331114,512.6881392413378
1073,613.1499890121818,599.844217993319
1074,413.6499884225428,413.9241038663685
1075,485.1500154443085,478.5540851949155
1076,397.15001307964326,401.74473264411085
1077,417.1499986812472,407.12506969928734
1078,559.1500132839382,595.3305136352777
1079,313.2500044774264,319.2352721118182
1080,570.1500090157986,598.3427166956662
1081,795.1500113278628,799.8461915767193
1082,584.1500135408342,573.9106626087428
1083,592.1500004795193,601.4662015718221
1084,364.84999142602084,365.1044280973076
1085,438.549988386333,465.4873437193036
1086,236.549998723939,234.0092282246053
1087,529.1499983717501,546.0877990213036
1088,541.1499970346689,496.60076094567773
1089,370.1500069606304,377.34352932304137
1090,449.5499841181934,454.0334948864579
1091,436.649982817322,423.02445912703865
1092,488.4499886070191,460.238806977421
1093,479.64999932348724,465.6704037666321
1094,434.15001199945806,424.9301602220535
1095,483.15000958219173,496.39480926498766
1096,372.1499945678562,371.61518102511764
1097,417.4499995605647,417.68439236149186
1098,542.6500014312564,546.6721745932102
1099,442.1499989381432,444.7130951692164
1100,415.4499936984479,403.4325068499148
1101,603.6499976769089,571.190026668012
1102,341.64999644502996,371.11404775634406
1103,418.6500030778348,440.1592300508916
1104,475.14998613372444,385.2575357249379
1105,470.6500094537437,479.505530115813
1106,232.4499958340451,257.29903726950283
1107,372.1499945678562,371.9963431499898
1108,387.6500034894794,387.42168956726783
1109,428.1499944131076,415.85017741978163
1110,505.65000251144164,484.6268667769432
1111,503.6499966493249,490.0057069310546
1112,606.1500050045549,600.6978897178174
1113,633.1500111235678,641.8762141375244
1114,449.14998294577,458.35811508312815
1115,403.14999415621156,386.31874730564647
1116,498.1500170382857,496.1041548898816
1117,540.1499941036104,554.66573581025
1118,448.15001652449365,447.4022961875796
1119,264.050006308481,268.0029751785099
1120,499.149983459562,506.3840316800773
1121,573.1500178089738,554.5843189962208
1122,618.650005133003,532.7803485524654
1123,480.6500022545456,476.63009269908065
1124,468.4500030054152,437.0112471109628
1125,442.1499989381432,430.89092979267235
1126,569.1500060847401,558.5414317265153
1127,398.1500160107016,383.49920636527236
1128,455.6500019976496,467.582421053946
1129,477.34999258205295,473.9427536796033
1130,487.14998479664325,467.5024646311998
1131,323.54999815754593,335.29913810782125
1132,248.24999650754032,252.5706188830733
1133,516.1499967777729,519.3475965115427
1134,703.1500337487458,710.9694798150658
1135,349.150000173077,368.2382087320089
1136,443.6500033347308,442.34930583849547
1137,418.6500030778348,428.4771950800716
1138,530.1500013028085,560.4464756454527
1139,412.1499840259552,412.1597686475515
1140,499.149983459562,505.6394146746396
1141,470.6500094537437,457.2998790496587
1142,598.6499830216169,647.3380775360763
1143,509.1500127701461,518.3116679549216
1144,501.20000772312284,510.27382037222384
1145,505.15000104591246,488.1697030100226
1146,423.94998210266226,343.28357187934216
1147,368.1500010985136,356.6166339603066
1148,407.1500058804452,423.96619244590397
1149,564.6499928949773,554.7434651362895
1150,470.15000798821444,458.1750915455818
1151,391.74999725192777,394.0286822806298
1152,473.1500167813897,468.2717257395386
1153,496.1500111761689,508.1623501454293
1154,271.2499909023195,294.73983704321085
1155,583.1500106097758,563.700044875145
1156,572.1500148779153,548.6181094680726
1157,407.45000675976274,409.17118741616605
1158,433.3500096546113,444.20115500494836
1159,520.6500099675358,515.285445138216
1160,541.3499976208806,551.2133708171547
1161,523.1500172951818,549.2398710568249
1162,553.1499956975877,530.0946159633994
1163,311.6499997877329,328.1520379333198
1164,560.1500162149965,565.1641601559519
1165,483.15000958219173,477.0373593181372
1166,475.14998613372444,487.27105123400685
1167,439.64999161049724,423.3976256096363
1168,361.14999883599575,368.33649306535716
1169,319.2500038088858,315.76457920812067
1170,443.1500018692016,438.0016114595532
1171,498.1500170382857,480.05748500123616
1172,333.1500080408156,367.17885915018616
1173,473.1500167813897,477.95631053298706
1174,623.1499818129837,695.0540260832012
1175,361.650000301525,376.6696317654848
1176,513.1499879845976,497.165311705917
1177,337.7500032687932,333.2260944266617
1178,507.15000690802924,476.6695597735047
1179,482.0500063580274,466.95277335226535
1180,469.65000652268526,459.2693992437422
1181,243.55000098645684,265.3280859947204
1182,379.2499971234798,382.1920648925006
1183,581.150004747659,603.977709480822
1184,450.1499858768284,452.20420876532785
1185,453.6499961355328,470.7195240788161
1186,539.1499911725521,486.12946336805817
1187,282.0500043028593,293.78318947836755
1188,503.1499951837956,489.13542325571177
1189,385.14999616183337,377.3430912056565
1190,364.150007629171,376.27638490274546
1191,550.1499869044125,566.171684102118
1192,418.15000161230563,409.26666049629443
1193,444.6500062657892,434.6522405616939
1194,403.14999415621156,386.4898869091272
1195,457.4500072735547,430.24766394227737
1196,354.54999774590135,368.19459779731926
1197,463.1499874708056,471.70532470464707
1198,350.15000310413535,360.01122222326694
1199,569.1500060847401,578.5102744840085
1200,309.6499939256161,312.9568674371391
1201,399.2499827250838,390.91341210544107
1202,436.15001786157484,421.5098873274028
1203,569.1500060847401,593.8116336813569
1204,304.84999811142677,320.190258481577
1205,545.1500087589025,547.769549113065
1206,340.1499920484423,338.26787627264855
1207,442.24999923124903,462.2777322672307
1208,422.15001333653925,432.9783035632968
1209,524.149983716458,526.3740501111746
1210,375.35000394724307,386.94618616551156
1211,446.15001066237687,435.7040143637359
1212,520.6500099675358,521.552276211977
1213,415.1499928191304,395.50838723838325
1214,573.1500178089738,543.3305072593688
1215,426.9499908958375,399.9074143709242
1216,590.1499946174025,578.1375096090138
1217,538.1499882414937,514.4461582678556
1218,489.1499906587601,531.5692825712263
1219,567.1500002226234,558.6405557848514
1220,389.9499919760227,407.22791775539514
1221,523.4500181744993,506.49969466969367
1222,429.14999734416597,433.61072600841516
1223,376.650007757619,395.0857500010729
1224,503.1499951837956,511.7568842299282
1225,507.15000690802924,475.269117552638
1226,544.1500058278441,531.4855656409263
1227,611.0000009652972,589.0879980763793
1228,614.1499919432401,636.291969949454
1229,356.65000390112397,361.87426163792605
1230,366.14999523639676,388.54965928450224
1231,331.45000305801625,353.1750393529236
1232,433.550010240823,447.3623544859886
1233,533.3500106821954,508.8193436738848
1234,446.15001066237687,435.19839039176696
1235,574.1499842302501,602.9414888459444
1236,485.6500169098377,494.78699148192993
1237,489.1499906587601,469.0108662776649
1238,447.65001505896447,457.5882698182761
1239,408.1500088115036,425.6640068417787
1240,473.1500167813897,480.0222165517509
1241,533.1500100959837,533.9980958238243
1242,545.1500087589025,560.6089806854725
1243,495.45000912442805,469.99403819918626
1244,493.15000238299365,486.08798825561996
1245,505.65000251144164,513.0127842235564
1246,492.1499994519353,485.3703884889185
1247,349.65000163860617,372.86711970739066
1248,465.54999450534575,475.5011737275123
1249,341.94999732434746,367.1545253804326
1250,460.1500151874125,445.15665251165626
1251,487.14998479664325,480.1025745820999
1252,532.1500071649252,537.199419555366
1253,466.64999772951006,478.1425834411382
1254,311.6499997877329,322.9267944324016
1255,385.14999616183337,389.9791450370103
1256,488.6499891932308,465.532761888206
1257,379.6499982959032,396.00784105718134
1258,524.149983716458,514.1150145444274
1259,536.1499823793769,552.9463806429505
1260,465.1499933329224,466.86208305358883
1261,375.85000541277225,372.56438059441746
1262,388.15000495500857,380.2137093311548
1263,411.649982560426,406.6876825100183
1264,450.1499858768284,416.3562029993534
1265,577.1499930234253,586.4535617311299
1266,538.1499882414937,523.6280763816834
1267,388.15000495500857,390.68256075337524
1268,433.95001141324633,429.102826705724
1269,433.8500111201405,434.233217792809
1270,484.65001397877927,492.97720158442854
1271,429.14999734416597,432.3575642484426
1272,379.0499965372681,363.0216545592248
1273,444.15000480026004,460.7309223300218
1274,580.6500032821298,575.5676955780386
1275,365.14999230533834,384.3553425000608
1276,277.1500081955641,294.34029224306346
1277,436.15001786157484,448.30817690044637
1278,460.75001694604754,455.7347777116298
1279,502.14999225273726,525.1095703187584
1280,310.4499962704628,342.4423682454228
1281,426.64999001652,424.55359832972283
1282,423.15001626759766,444.79334367021914
1283,554.1499986286461,519.1012285020947
1284,539.6499926380814,522.4834947136044
1285,229.34999587520954,252.87549381829797
1286,546.6500131554901,551.3503920292854
1287,443.1500018692016,454.56770601779215
1288,526.1499895785748,523.8515162479877
1289,470.15000798821444,475.90639579877256
1290,471.45001179859037,479.65313916474577
1291,568.1500031536817,577.2380181080102
1292,588.1499887552857,574.4475754639506
1293,534.1500130270421,549.3397253108025
1294,478.3499955131113,484.4478593154251
1295,437.6499857483804,442.52086530447
1296,489.34999124497176,483.7594308646023
1297,448.2500168175995,458.5886743569374
1298,481.6500051856041,489.4403894653916
1299,573.4499821785092,584.3499776172637
1300,364.150007629171,367.08659893088037
1301,529.1499983717501,522.3384048396348
1302,445.9500100761652,474.9935052077472
1303,441.14999600708484,449.18371798440813
1304,633.1500111235678,604.440507478416
1305,528.1499954406917,495.22120232015845
1306,538.1499882414937,523.3439937673509
1307,415.1499928191304,372.42299646332856
1308,630.6500037959217,723.8247931426763
1309,673.000000142008,631.9012670472264
1310,394.4500051657855,376.3095722946524
1311,417.6500001467764,452.5813183043897
1312,417.6500001467764,420.5788878844678
1313,392.4499993036687,402.9103439466655
1314,388.6500064205378,396.5909022769332
1315,721.1500134882331,669.0942931848764
1316,420.1500074744224,416.55299072474236
1317,438.94998955875633,444.27530637234446
1318,381.1500026924908,390.2756957419216
1319,413.14998695701354,399.80361706048245
1320,436.15001786157484,445.9236135037243
1321,558.1500103528798,547.3046700578927
1322,409.65001320809125,417.7704824276268
1323,393.2500016485154,401.6785038994252
1324,502.14999225273726,485.980211378932
1325,456.15000346317885,449.69058328896756
1326,466.64999772951006,461.8876252457499
1327,388.15000495500857,380.4253930476308
1328,668.6500056467951,643.3974672272801
1329,356.65000390112397,371.525403470993
1330,578.1499959544836,523.1779107686876
1331,554.1499986286461,558.3294194220007
1332,469.1500050571561,469.224083404988
1333,509.1500127701461,490.5612762849033
1334,423.15001626759766,442.6276199072599
1335,458.65001079082487,473.5016059827804
1336,457.1500063942372,447.5259183096885
1337,529.6499998372793,531.3881575423479
1338,460.1500151874125,475.55644953757525
1339,412.1499840259552,405.9042921160161
1340,556.150004490763,592.653579903692
1341,531.1500042338669,542.0725627179443
1342,508.6500113046169,512.8717104256153
1343,675.6499896544218,719.586737639308
1344,503.6499966493249,504.0317064209282
1345,413.14998695701354,416.49866416901347
1346,398.1500160107016,400.87842853501434
1347,471.65001238480204,469.99279686659565
1348,423.15001626759766,431.8845800216495
1349,429.14999734416597,403.71691805228585
1350,550.1499869044125,557.6057955412566
1351,639.1499922001362,660.6706832447647
1352,482.15000665113325,462.12618016183376
1353,300.0500022972375,320.0015941826998
1354,514.1499909156561,491.8770158113539
1355,459.15001225635405,454.71794377103447
1356,400.94998770788305,400.6908047649264
1357,421.1500104054808,387.3573410763591
1358,462.1499845397472,459.73179563373327
1359,573.1500178089738,580.4185312637686
1360,490.14999358981845,503.7558019977808
1361,484.1500125132501,474.34129446074365
1362,425.9499879647791,417.7260135130584
1363,545.1500087589025,508.460014398694
1364,534.1500130270421,503.36419807523487
1365,501.14998932167885,480.360990819633
1366,394.95000663131475,394.9927960959077
1367,500.1499863906204,493.2164501863718
1368,493.15000238299365,476.33578734576696
1369,460.6500166529417,453.38880515456196
1370,391.14999549329275,395.3393104375898
1371,419.65000600889323,434.3241271501779
1372,404.2499973803758,406.1647163915634
1373,393.65000282093877,398.36838101729745
1374,484.05001222014425,497.980283061415
1375,531.1500042338669,506.9204333983362
1376,538.6499897070229,547.2365062947571
1377,355.14999950453637,360.6188362714648
1378,411.15001760467885,424.78079870358107
1379,528.649996906221,536.0733118370175
1380,448.15001652449365,427.65506780728697
1381,333.2500083339214,353.0806615662574
1382,538.1499882414937,545.6383270941675
1383,314.3500077015906,328.64097693488
1384,463.1499874708056,458.04409444749353
1385,302.64999166309826,332.1305819056928
1386,441.649997472614,443.66084674000734
1387,417.8500007329881,415.2228663441539
1388,454.14999760106207,455.72729320630424
1389,495.1500082451104,485.5603488850593
1390,576.1499900923669,632.4830139148235
1391,473.1500167813897,477.0817917229235
1392,656.150005518347,660.8428633770346
1393,370.1500069606304,397.8361049044132
1394,395.55000838994977,401.3408979445695
1395,573.9499836440384,536.4037253648042
1396,438.34998780012126,398.0437725448608
1397,459.2500125494599,454.56215653091664
1398,435.0500146374106,427.1452452103793
1399,492.1499994519353,485.1351559630036
1400,544.1500058278441,524.5452021074295
1401,351.15000603519377,346.9811000590771
1402,368.9500034433603,370.7762227427959
1403,469.1500050571561,488.73549510285255
1404,616.149997805357,571.2690338364243
1405,408.550009983927,413.13078281164167
1406,379.14999683037394,376.9491506570577
1407,514.1499909156561,478.44692898452274
1408,384.14999323077495,399.96805711895223
1409,441.049995713979,439.9887658783793
1410,583.1500106097758,562.5017938274145
1411,523.1500172951818,504.26197361648076
1412,556.150004490763,535.5456724664568
1413,480.6500022545456,487.5714537209272
1414,511.1499821224808,528.8914360950887
1415,427.6499929475784,446.2149980744719
1416,551.1499898354708,540.8660604594647
1417,497.55001527965067,478.274310734868
1418,452.14999173894523,450.6072708973288
1419,518.5500038123131,465.40063298687335
1420,422.3500139227509,420.0908251176774
1421,474.14998320266596,459.0509612175822
1422,322.6499955195933,323.46440097346897
1423,558.1500103528798,534.7355204021931
1424,583.1500106097758,579.3845012158156
1425,412.64998549148436,428.33374814629553
1426,372.6499960333854,394.33547397941345
1427,458.1500093252957,473.4298642610013
1428,407.1500058804452,410.94862964674826
1429,432.95000848218797,417.81418463677164
1430,485.1500154443085,495.4424515995383
1431,426.14998855099077,415.9863954167067
1432,455.6500019976496,478.0380194252729
1433,402.9499935699999,404.4352115048468
1434,486.649983331114,489.78234008431434
1435,531.1500042338669,518.5031252521276
1436,422.15001333653925,440.45645618677133
1437,539.6499926380814,528.2602549825608
1438,432.3500067235529,438.6502807576954
1439,415.64999428465956,416.20330003201957
1440,361.14999883599575,369.0700476068258
1441,448.15001652449365,479.6442307779193
1442,554.1499986286461,544.8479998415708
1443,381.1500026924908,372.8737644877284
1444,450.04998558372256,418.08519674912094
1445,400.14998536303636,410.0200033396482
1446,486.1499818655848,483.7004310567677
1447,356.15000243559473,357.6915184544026
1448,514.1499909156561,470.553477589935
1449,413.14998695701354,430.3130164521932
1450,517.1499997088313,510.5744784276187
1451,578.1499959544836,593.5476679569482
1452,437.4499851621687,428.1675921280682
1453,478.14999492689964,501.47700743973246
1454,521.6500128985941,525.4526527409255
1455,285.44999601356676,302.8349502190947
1456,474.64998466819526,468.47888224303716
1457,443.6500033347308,442.49950708195564
1458,558.1500103528798,553.1759176428616
1459,391.14999549329275,390.053113855496
1460,388.15000495500857,419.1203220905363
1461,444.15000480026004,452.6723006813228
1462,679.1499999131262,685.2289881581069
1463,491.5499976933002,498.1314700689912
1464,508.1500098390877,542.3700079125165
1465,344.95000611752266,336.6488317316025
1466,558.1500103528798,564.8227571837604
1467,375.15000336103134,377.0329406069219
1468,431.1500032062828,416.8423307476938
1469,337.85000356189903,359.22116879403586
1470,385.6499976273626,381.16177709721023
1471,465.1499933329224,476.6705455376208
1472,559.1500132839382,551.5939122757316
1473,418.6500030778348,402.4495539870858
1474,570.1500090157986,579.4219967620074
1475,364.3500082153827,376.1639165190607
1476,361.7500005946308,378.99139833703634
1477,388.15000495500857,337.62143407121295
1478,573.1500178089738,554.3970603239536
1479,541.1499970346689,570.6114196416736
1480,379.9499991752207,383.4645950918644
1481,408.1500088115036,414.9540083089471
1482,359.04999268077313,388.74073322899636
1483,423.15001626759766,411.71310797363515
1484,575.1499871613084,541.7564610247314
1485,440.1499930760264,433.95881027072664
1486,415.9499951639771,430.61725246623155
1487,436.15001786157484,430.7221085603535
1488,456.15000346317885,439.396321644634
1489,598.1500180658697,588.7299831533431
1490,396.95001249343153,380.91639485187824
1491,273.1499964713305,275.79640802510085
1492,413.14998695701354,406.7544954112172
1493,495.1500082451104,512.3608655548095
1494,547.1500146210193,526.7095750084519
1495,440.1499930760264,433.02883310168977
1496,402.6499926906824,405.97950226709247
1497,435.25001522362226,432.55369479775425
1498,492.1499994519353,477.14783791869877
1499,481.1500037200749,466.3991390168667
1500,491.64999798640605,505.17822310745714
1501,744.1500078830122,821.3454878890514
1502,497.15001410722726,498.57597666576504
1503,405.6500014838576,430.9385385484993
1504,372.1499945678562,376.1837413307279
1505,481.1500037200749,451.4943855822086
1506,462.64998600527645,487.3445454253256
1507,433.0500087752938,434.8164980712533
1508,563.1499884983897,558.08757862553
1509,366.64999670192594,363.1013189037144
1510,426.14998855099077,424.21164771080015
1511,499.3499840457737,443.2485417710244
1512,404.6499985527992,392.2529195000231
1513,511.1499821224808,502.6497016400099
1514,476.64999053031204,482.5095184752345
1515,432.0500058442354,431.7220749816298
1516,491.14999652087687,477.85160047799343
1517,2535.1499999999996,4228.59548931241
1518,421.1500104054808,415.8198743006586
1519,721.1500134882331,846.9089071029424
1520,301.45000640071925,315.4846404540538
1521,458.1500093252957,404.945800807178
1522,545.6500102244318,565.4173189848661
1523,508.6500113046169,505.0619029417634
1524,489.64999212428927,461.4417677870393
1525,493.15000238299365,494.2548979179561
1526,510.15001570120455,506.5939629270136
1527,509.1500127701461,503.0381657212973
1528,562.1499855673313,561.4436673232913
1529,365.44999318465585,388.3111956428736
1530,461.94998395353554,449.53556275427337
1531,442.95000128298994,438.2158143509924
