,ECC Outliers removed Actual Boiling Point,ECC Outliers removed Predicted Boiling Point
294,315.8499922990798,339.6062746286392
295,107.95000117421145,143.92762448787684
296,433.65000214576713,221.6122522592544
297,406.6500034570693,407.43455793857567
298,427.15000834465025,457.6633467912674
299,347.4500110387802,327.76628103256223
300,367.64999177455894,382.62654151916496
301,226.15000452995295,245.1300939559936
302,302.6500048875808,314.1717436552047
303,458.65000274181364,467.79544856548307
304,337.1499964237213,362.18787577152244
305,318.94998934268943,355.0168171167373
306,253.15000321865077,231.74033399820323
307,185.24999465942378,201.43431451320643
308,195.34999724626536,174.41674497127528
309,359.6499994039535,356.22123923301695
310,290.14999237060545,346.697836780548
311,344.6499892711639,338.4053471326828
312,318.1499901056289,333.3946725368499
313,254.45000197887416,238.01904257535932
314,203.15000202655787,202.9331889390945
315,462.64999892711637,415.6926390171051
316,318.1499901056289,292.20128562450407
317,658.1499835491179,603.8932415485381
318,301.35000612735746,305.83526577949516
319,542.1499964237212,569.3741640090941
320,493.1499942779541,472.0857670545577
321,253.15000321865077,214.63273789882655
322,530.1500078678131,486.10056307315824
323,304.6500029802322,354.7204097747802
324,255.1500013113021,268.3679261445999
325,322.15001072883604,333.500781917572
326,299.1500082254409,291.54525008201597
327,542.649995946884,542.5589403152466
328,206.14999916553492,205.9573062896728
329,214.15000375509257,176.3610368609428
330,494.14999332427976,448.3544847011566
331,487.15,474.13588728904716
332,341.14999260902397,356.23328711986534
333,463.14999845027916,506.34309020042406
334,395.9499892234802,327.1810665369033
335,443.1499930858612,414.1318878173828
336,249.54999443292613,201.15298535823817
337,298.7500086069107,289.82479717731474
338,376.1500081062316,408.22162952423093
339,314.64999344348905,317.1591797113418
340,215.15000280141825,205.56403931379313
341,499.1499885559081,494.171107673645
342,396.14998903274534,362.1450850009918
343,433.1500026226043,411.0557421684265
344,500.6499871253967,461.75623145103447
345,210.14999535083766,192.47548874616618
346,228.65000214576716,263.3446782469749
347,463.14999845027916,433.65386333465574
348,309.44999840259544,354.633068704605
349,603.1499871253966,524.56863489151
350,284.2499979972839,296.46499123573295
351,508.1499799728393,513.7023695945738
352,383.1500014305114,382.90146794319145
353,243.15000053644172,233.07039138078687
354,278.15000381469724,327.40200963020317
355,400.1500096559524,384.6069159746169
356,475.6500109672546,449.10409297943113
357,487.6499995231628,478.9424809455871
358,258.64999797344205,281.3724958539009
359,486.1500009536743,479.4723435878753
360,543.6499949932097,520.5125292778015
361,450.15001084804527,415.7116761445999
362,435.1500007152557,431.6657665014267
363,442.64999356269834,458.6631014585495
364,364.14999511241905,398.564942741394
365,315.6499924898147,344.74133815765373
366,378.15000619888303,404.4602694749832
367,423.15001215934745,423.713696861267
368,247.14999672174446,271.62788149118416
369,393.1499918937683,493.43684639930717
370,482.1500047683715,455.0517657041549
371,242.55000110864634,247.37989630699155
372,130.7499977588653,201.2130048513412
373,285.149997138977,321.70724477767936
374,329.65000357627866,332.59692158699033
375,170.6500024735927,204.04467370510096
376,312.6499953508377,309.79584362506864
377,490.6499966621398,436.81744780540464
378,260.04999663829796,263.45585849285123
379,515.1500221729278,502.8724678993225
380,320.1499881982803,339.30429544448845
381,358.6500003576278,381.2940403461456
382,303.3500042200088,290.26949372291557
383,255.1500013113021,299.03400149345396
384,372.6500114440917,366.37411322593687
385,218.1499999403953,235.51632013320918
386,216.15000184774394,228.67485549449916
387,152.1500017881393,175.37650700807566
388,192.84999963045115,201.75083425045008
389,266.15000303983686,276.8970113635063
390,426.6500088214874,407.01894249916074
391,434.15000166893003,408.174048924446
